"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.452857448E1,-3.057940722E0,2.022175789E0,-3.048480988E0
5.453361995E1,-2.994424820E0,2.258484840E0,-3.061825752E0
5.453867063E1,-3.178749084E0,2.527743340E0,-3.125697613E0
5.454371630E1,-3.352761030E0,2.657874107E0,-3.159787655E0
5.454876198E1,-3.359291792E0,2.663551331E0,-3.174873590E0
5.455380771E1,-3.260630369E0,2.525847435E0,-3.095201731E0
5.455889771E1,-3.190350294E0,2.354935646E0,-2.830652237E0
5.456398771E1,-3.018728733E0,2.126895905E0,-2.467682838E0
5.456907771E1,-2.860136509E0,1.903891563E0,-2.101772547E0
5.457417604E1,-2.785854578E0,1.647560120E0,-1.727403641E0
5.457920162E1,-2.757561922E0,1.372259140E0,-1.415839672E0
5.458425406E1,-2.774985075E0,1.097064972E0,-1.099167824E0
5.458930651E1,-2.943373680E0,7.884740829E-1,-8.389649391E-1
5.459435896E1,-3.052315712E0,4.035034180E-1,-7.450039387E-1
5.459926896E1,-3.097954750E0,4.757213593E-2,-5.974453688E-1
5.460427552E1,-3.041809797E0,-3.989343643E-1,-5.589994788E-1
5.460931901E1,-3.061035633E0,-8.832483292E-1,-5.248559713E-1
5.461436250E1,-3.136586189E0,-1.338293076E0,-4.863128960E-1
5.461941901E1,-3.134691238E0,-1.811875343E0,-4.391838908E-1
5.462446313E1,-3.051100731E0,-2.265645027E0,-3.936396241E-1
5.462950729E1,-2.857955694E0,-2.599110603E0,-4.028105736E-1
5.463455146E1,-2.684907198E0,-2.979757309E0,-4.193077683E-1
5.463964146E1,-2.455822945E0,-3.259232044E0,-3.430339098E-1
5.464473146E1,-2.156927109E0,-3.561954975E0,-2.461326420E-1
5.464982146E1,-1.817192078E0,-3.849618435E0,-8.107501268E-2
5.465492063E1,-1.556226254E0,-4.155721188E0,1.329903603E-1
5.465983063E1,-1.225779772E0,-4.432456493E0,3.872915506E-1
5.466483682E1,-9.165548682E-1,-4.679892063E0,5.912479758E-1
5.466988047E1,-6.089583635E-1,-4.869442463E0,7.744194269E-1
5.467492401E1,-3.647721708E-1,-5.001242161E0,8.705185652E-1
5.468001401E1,-6.924653053E-2,-5.128000259E0,9.090047479E-1
5.468510401E1,1.057239175E-1,-5.163697243E0,9.000939131E-1
5.469019401E1,1.698668599E-1,-5.189759254E0,8.391922712E-1
5.469529349E1,3.860867023E-1,-5.282725334E0,8.463184237E-1
5.470020349E1,5.967946649E-1,-5.303898811E0,7.929123640E-1
5.470521063E1,7.254194617E-1,-5.262916565E0,6.548712850E-1
5.471025386E1,7.914208174E-1,-5.164651871E0,5.661008954E-1
5.471529719E1,8.857309222E-1,-5.071362495E0,4.550039172E-1
5.472038719E1,9.652156234E-1,-4.963912487E0,3.790175319E-1
5.472547719E1,1.044377089E0,-4.861456394E0,3.284882307E-1
5.473056719E1,1.132880449E0,-4.730533123E0,2.509393096E-1
5.473566682E1,1.206942797E0,-4.619019032E0,1.656450629E-1
5.474057682E1,1.262210369E0,-4.464745045E0,1.203034520E-1
5.474558448E1,1.231482267E0,-4.306000233E0,7.184481621E-2
5.475062755E1,1.129545450E0,-4.066301823E0,2.031350136E-2
5.475567063E1,9.706820846E-1,-3.879642963E0,8.751571178E-3
5.476072839E1,7.784332633E-1,-3.745914936E0,-2.509278059E-2
5.476577219E1,6.197225451E-1,-3.598076344E0,-4.788643122E-2
5.477081599E1,4.754530191E-1,-3.455273151E0,-1.074922085E-1
5.477585979E1,3.694390655E-1,-3.341384411E0,-1.610742807E-1
5.478091531E1,2.443176508E-1,-3.208536625E0,-1.132252514E-1
5.478595969E1,9.999698400E-2,-3.075841904E0,-7.448494434E-2
5.479100412E1,7.951974869E-3,-3.000668526E0,-1.715481281E-3
5.479604849E1,2.047818899E-2,-2.872925758E0,1.289886236E-1
5.480110229E1,-5.843752623E-2,-2.649643898E0,2.600516677E-1
5.480614714E1,-1.713666320E-1,-2.393106461E0,4.058797359E-1
5.481119203E1,-2.705902457E-1,-2.151155472E0,4.898005724E-1
5.481623688E1,-3.135133386E-1,-1.823287964E0,6.503885984E-1
5.482132688E1,-2.955343127E-1,-1.447852135E0,8.252952099E-1
5.482641688E1,-3.697342873E-1,-1.029670715E0,9.519695044E-1
5.483150688E1,-4.210153222E-1,-6.070556641E-1,1.034903646E0
5.483660568E1,-3.872980475E-1,-1.082391739E-1,1.097386479E0
5.484151568E1,-2.871298194E-1,2.371110916E-1,1.219505787E0
5.484652057E1,-1.834903955E-1,6.444435120E-1,1.425509214E0
5.485156469E1,-1.383832097E-1,1.032399178E0,1.609184980E0
5.485660875E1,-6.545901299E-2,1.377087593E0,1.827480078E0
5.486169875E1,8.287191391E-2,1.673816681E0,2.084788322E0
5.486678875E1,1.822381020E-1,1.870039940E0,2.395371437E0
5.487187875E1,3.190877438E-1,1.951522827E0,2.735101938E0
5.487697792E1,4.266884327E-1,2.023612022E0,3.046385288E0
5.488188792E1,4.964386225E-1,2.177061081E0,3.363595009E0
5.488689422E1,6.326646805E-1,2.316257477E0,3.676818371E0
5.489193781E1,7.642140388E-1,2.503310204E0,4.039217472E0
5.489698141E1,9.393746853E-1,2.709361076E0,4.442481041E0
5.490207141E1,9.962760210E-1,2.876840591E0,4.825675011E0
5.490716141E1,8.882198334E-1,2.952933311E0,5.042762280E0
5.491225141E1,5.437315702E-1,2.899392128E0,4.999429226E0
5.491735083E1,7.237565517E-2,2.826419830E0,4.796684742E0
5.492226083E1,-3.725292683E-1,2.710109711E0,4.453516960E0
5.492726807E1,-7.157623768E-1,2.565152168E0,4.120949745E0
5.493231136E1,-8.093736172E-1,2.439526558E0,3.869205952E0
5.493735458E1,-8.209825754E-1,2.328532219E0,3.710937977E0
5.494241172E1,-7.745263577E-1,2.237028122E0,3.692602634E0
5.494745573E1,-6.701906323E-1,2.102911949E0,3.789369822E0
5.495249964E1,-4.748473167E-1,1.888099670E0,3.981359720E0
5.495754360E1,-2.463769913E-1,1.659766197E0,4.182112217E0
5.496263360E1,-3.865933418E-2,1.269912720E0,4.467980862E0
5.496772360E1,5.057649612E-1,1.072753906E0,4.792467117E0
5.497281360E1,1.162059188E0,1.436112404E0,4.894570351E0
5.497791287E1,1.171046972E0,2.368494987E0,4.518349171E0
5.498294266E1,1.059633970E0,3.467308044E0,4.072341919E0
5.498799396E1,1.147764325E0,4.196735382E0,3.977873087E0
5.499304526E1,1.273115277E0,4.886698723E0,3.889075756E0
5.499809662E1,1.264446855E0,5.565196037E0,3.198251247E0
5.500312974E1,9.320771694E-1,5.925586700E0,2.233582973E0
5.500818016E1,1.910765171E-1,6.106729507E0,1.086694479E0
5.501323057E1,-4.895670414E-1,6.084960938E0,9.245848656E-2
5.501828099E1,-8.232588172E-1,5.855797768E0,-8.064128160E-1
5.502331682E1,-8.574727178E-1,5.778123856E0,-1.734054565E0
5.502836651E1,-8.672394156E-1,5.664981842E0,-2.723867178E0
5.503341620E1,-1.337844014E0,5.439929962E0,-3.782383442E0
5.503846594E1,-1.995065689E0,5.017394066E0,-4.826249123E0
5.504350396E1,-2.690912962E0,4.503506660E0,-6.007693768E0
5.504855307E1,-3.679809570E0,3.855982780E0,-7.234864712E0
5.505360214E1,-4.920859337E0,3.171454430E0,-8.465199471E0
5.505865125E1,-6.040484905E0,2.484327316E0,-9.546077728E0
5.506369110E1,-6.695123672E0,1.919712067E0,-1.027211952E1
5.506873974E1,-6.793276310E0,1.578187943E0,-1.060861969E1
5.507378839E1,-6.313059807E0,1.564656258E0,-1.046209145E1
5.507883698E1,-4.977613926E0,1.787658691E0,-9.694570541E0
5.508387813E1,-3.516920090E0,2.064688683E0,-8.318593025E0
5.508892636E1,-2.631346226E0,2.553033829E0,-6.961833477E0
5.509397464E1,-1.979536533E0,3.089574814E0,-5.677062988E0
5.509902287E1,-1.322115183E0,3.434977531E0,-4.536199093E0
5.510406521E1,-4.959509969E-1,3.617905617E0,-3.764563322E0
5.510911313E1,3.080050945E-1,3.657438278E0,-3.229821682E0
5.511416110E1,1.028662682E0,3.567810059E0,-2.901282072E0
5.511920906E1,1.672081709E0,3.377612114E0,-2.849680901E0
5.512425219E1,2.296786785E0,3.048553467E0,-2.850399256E0
5.512929995E1,2.879691124E0,2.642903328E0,-2.770459652E0
5.513434766E1,3.364588737E0,2.184542656E0,-2.629922867E0
5.513939537E1,3.690149307E0,1.711717606E0,-2.333877087E0
5.514443927E1,3.751523972E0,1.281770706E0,-2.049782276E0
5.514948682E1,3.898026466E0,7.607440948E-1,-1.772946119E0
5.515453432E1,3.914154530E0,2.396068573E-1,-1.498378277E0
5.515958182E1,3.919559479E0,-2.338571548E-1,-1.278283715E0
5.516462630E1,3.823290586E0,-7.171440125E-1,-1.112060905E0
5.516967370E1,3.620491743E0,-1.215058327E0,-1.027650833E0
5.517472110E1,3.291457653E0,-1.641402245E0,-1.029658675E0
5.517976844E1,2.935687542E0,-2.015212059E0,-1.003413796E0
5.518481339E1,2.523539543E0,-2.369900703E0,-1.053964615E0
5.518986063E1,2.097456455E0,-2.762765884E0,-1.171711922E0
5.519490787E1,1.709634900E0,-3.093197823E0,-1.318907619E0
5.519995510E1,1.326123238E0,-3.375496387E0,-1.491267562E0
5.520500042E1,1.018501043E0,-3.623924732E0,-1.594352007E0
5.521004755E1,8.532587290E-1,-3.871870518E0,-1.672156572E0
5.521509474E1,6.247371435E-1,-4.138407230E0,-1.730425954E0
5.522014188E1,4.719557762E-1,-4.351762295E0,-1.726733685E0
5.522518740E1,3.374776840E-1,-4.502386570E0,-1.695494890E0
5.523023448E1,1.976348162E-1,-4.642977238E0,-1.551136255E0
5.523528156E1,1.341919899E-1,-4.720974445E0,-1.385145664E0
5.524032860E1,7.570564747E-2,-4.803485394E0,-1.183083653E0
5.524537443E1,-9.688961506E-2,-4.876235485E0,-9.831299782E-1
5.525042141E1,-2.638640404E-1,-4.934478283E0,-8.568345308E-1
5.525546844E1,-3.723528385E-1,-4.954350948E0,-7.181389928E-1
5.526051547E1,-5.369773507E-1,-4.978972435E0,-7.010146379E-1
5.526556151E1,-8.774281144E-1,-4.927011013E0,-4.275414348E-1
5.527060844E1,-1.068727493E0,-4.870272160E0,-2.420122325E-1
5.527565537E1,-1.163998127E0,-4.851763248E0,-6.784248352E-2
5.528070240E1,-1.230296850E0,-4.737558842E0,9.541362524E-2
5.528574854E1,-1.253083706E0,-4.599559307E0,2.576544285E-1
5.529079547E1,-1.270587325E0,-4.552612782E0,3.955444098E-1
5.529584235E1,-1.364045978E0,-4.424461842E0,5.763438940E-1
5.530088927E1,-1.389939308E0,-4.315643787E0,6.806924939E-1
5.530593557E1,-1.424899340E0,-4.240480900E0,7.087954283E-1
5.531098245E1,-1.459121227E0,-4.155912876E0,7.994685769E-1
5.531602932E1,-1.512007475E0,-4.085827351E0,9.047196507E-1
5.532107620E1,-1.521589518E0,-3.948883533E0,9.863561988E-1
5.532612255E1,-1.540705204E0,-3.792961597E0,1.087327600E0
5.533116938E1,-1.511953831E0,-3.670689106E0,1.164474010E0
5.533621625E1,-1.449813843E0,-3.500719547E0,1.294430256E0
5.534126313E1,-1.354463339E0,-3.297441006E0,1.534419060E0
5.534630958E1,-1.125582814E0,-3.146986485E0,1.588032842E0
5.535135641E1,-8.971937895E-1,-2.963196754E0,1.541279793E0
5.535640323E1,-6.261444688E-1,-2.765220642E0,1.522771120E0
5.536145010E1,-3.316739202E-1,-2.615211487E0,1.512665272E0
5.536649662E1,-1.403260231E-2,-2.465254784E0,1.481956959E0
5.537154344E1,3.311440349E-1,-2.339211464E0,1.463660240E0
5.537659026E1,6.130461097E-1,-2.284874916E0,1.409690976E0
5.538163708E1,9.175220728E-1,-2.220827103E0,1.439541578E0
5.538668365E1,1.215888143E0,-2.132737160E0,1.447856188E0
5.539173042E1,1.527031541E0,-1.968017578E0,1.487455010E0
5.539677724E1,1.836641550E0,-1.798528671E0,1.544419289E0
5.540182406E1,2.073120832E0,-1.547801971E0,1.590688229E0
5.540687068E1,2.236653805E0,-1.244660378E0,1.531008124E0
5.541191745E1,2.576135159E0,-8.079080582E-1,1.600425005E0
5.541696427E1,2.972598314E0,-3.047704697E-1,1.651283503E0
5.542201104E1,3.096865416E0,2.597713470E-1,1.641347408E0
5.542705766E1,3.059620619E0,8.377637863E-1,1.580726147E0
5.543210443E1,2.918294430E0,1.395717621E0,1.431315899E0
5.543715120E1,2.729864120E0,1.847625732E0,1.226453781E0
5.544219802E1,2.627807379E0,2.337182999E0,1.051424861E0
5.544724469E1,2.468062401E0,2.811822891E0,9.483106136E-1
5.545229146E1,2.412608385E0,3.300339699E0,9.786393046E-1
5.545733823E1,2.451562881E0,3.726233482E0,1.055725813E0
5.546238500E1,2.584414959E0,3.946156502E0,1.279606581E0
5.546743172E1,2.786707163E0,4.046478271E0,1.525764465E0
5.547247849E1,2.972269535E0,3.993888855E0,1.856080294E0
5.547752526E1,3.197966576E0,3.845993996E0,2.189379215E0
5.548257203E1,3.482676983E0,3.679455757E0,2.554291487E0
5.548761875E1,3.821699142E0,3.518210411E0,2.960345745E0
5.549266552E1,4.210107327E0,3.271389008E0,3.326424360E0
5.549771229E1,4.619615078E0,2.972529411E0,3.691208839E0
5.550275906E1,4.936574459E0,2.702921867E0,3.954378605E0
5.550780573E1,5.080260277E0,2.548586845E0,4.183031082E0
5.551285250E1,5.170727253E0,2.509384155E0,4.482196331E0
5.551789922E1,5.198667526E0,2.484736443E0,4.679586411E0
5.552294599E1,5.092709541E0,2.589397430E0,4.827802658E0
5.552799276E1,4.757586002E0,2.866300583E0,4.859205246E0
5.553303948E1,4.184187412E0,3.291327477E0,4.840764523E0
5.553808625E1,3.320448637E0,3.931230545E0,4.648250580E0
5.554313302E1,2.233340263E0,4.733153343E0,4.186507702E0
5.554819990E1,1.352997541E0,5.558174133E0,3.490273714E0
5.555324766E1,8.561946154E-1,6.229168892E0,2.604314804E0
5.555829547E1,4.796624780E-1,6.617089272E0,1.687481999E0
5.556334323E1,2.519859672E-1,6.736541748E0,7.405437231E-1
5.556836682E1,7.776349783E-2,6.616483688E0,-2.124273181E-1
5.557341344E1,-2.246652246E-1,6.262018204E0,-1.042796373E0
5.557846000E1,-2.920356393E-1,5.620891571E0,-1.722401261E0
5.558350662E1,-2.823361158E-1,4.755653381E0,-2.251767635E0
5.558855380E1,-1.950698495E-1,3.738322258E0,-2.679512978E0
5.559360047E1,-1.449168324E-1,2.602574348E0,-2.991727829E0
5.559864708E1,-1.031153798E-1,1.530283928E0,-3.198107719E0
5.560369370E1,-1.458164454E-1,5.308456421E-1,-3.288799763E0
5.560874083E1,-2.634070516E-1,-3.671932220E-1,-3.258644581E0
5.561378750E1,-3.695775867E-1,-1.188008308E0,-3.078119993E0
5.561883417E1,-4.641567469E-1,-1.955755234E0,-3.004579782E0
5.562388078E1,-5.322216153E-1,-2.565415382E0,-2.970403671E0
5.562892787E1,-6.829813719E-1,-2.888240814E0,-2.907754421E0
5.563397453E1,-9.590363503E-1,-2.905540466E0,-2.873535156E0
5.563902120E1,-1.250174522E0,-2.636844635E0,-2.915194511E0
5.564406787E1,-1.571255326E0,-2.388519287E0,-2.955874443E0
5.564911490E1,-1.793785691E0,-2.165171623E0,-3.053279877E0
5.565416156E1,-1.818052053E0,-1.866208076E0,-3.145325899E0
5.565920823E1,-1.960020304E0,-1.678122520E0,-3.198971748E0
5.566425495E1,-1.918931365E0,-1.480989456E0,-3.191358566E0
5.566926271E1,-1.824808836E0,-1.054632187E0,-3.156985283E0
5.567430745E1,-1.835076213E0,-5.762681961E-1,-3.057784081E0
5.567935219E1,-1.644204855E0,2.051353455E-3,-2.981008291E0
5.568439693E1,-1.390803337E0,5.511417389E-1,-2.932275295E0
5.568948891E1,-1.102768183E0,1.075778961E0,-2.815976143E0
5.569453604E1,-5.642385483E-1,1.748236656E0,-2.796266556E0
5.569958313E1,-2.086966038E-1,2.333883286E0,-2.629402876E0
5.570463026E1,6.554561853E-2,2.674995422E0,-2.373352289E0
5.570967589E1,2.067087293E-1,2.848402023E0,-2.166986942E0
5.571472292E1,9.719550610E-3,2.777819633E0,-1.971725345E0
5.571976995E1,-2.671803832E-1,2.559300423E0,-1.969189286E0
5.572481698E1,-7.538574934E-1,2.183609962E0,-1.801010013E0
5.572986297E1,-1.394247055E0,1.866298676E0,-1.706891537E0
5.573490995E1,-2.037309408E0,1.459163666E0,-1.739917040E0
5.573995688E1,-2.684844494E0,9.241323471E-1,-1.881911516E0
5.574500391E1,-3.353165865E0,3.857288361E-1,-2.000164270E0
5.574991391E1,-3.912621737E0,-2.134561539E-1,-1.924011350E0
5.575493250E1,-4.204367638E0,-7.539472580E-1,-1.835253119E0
5.575997162E1,-4.263486862E0,-1.350691795E0,-1.725154161E0
5.576501068E1,-4.262601852E0,-1.989383698E0,-1.593930840E0
5.577010068E1,-4.129837990E0,-2.574407578E0,-1.379176617E0
5.577519068E1,-3.898824692E0,-3.120241165E0,-1.051750541E0
5.578028068E1,-3.679429770E0,-3.545690060E0,-7.157998085E-1
5.578537068E1,-3.222667933E0,-3.903567791E0,-3.503892422E-1
5.579042386E1,-2.408688307E0,-4.222716808E0,-6.822434068E-2
5.579547208E1,-1.700285077E0,-4.493645191E0,2.422163486E-1
5.580052031E1,-1.105670333E0,-4.769052982E0,5.344566703E-1
5.580556849E1,-6.907516122E-1,-4.958099842E0,7.807376385E-1
5.581047849E1,-4.166028798E-1,-5.065771103E0,9.925322533E-1
5.581541235E1,-1.394087225E-1,-5.082612038E0,1.059640050E0
5.582044860E1,7.363823056E-2,-5.104418755E0,1.092448473E0
5.582548485E1,2.900261283E-1,-5.069052696E0,1.158571959E0
5.583057484E1,5.386877060E-1,-5.057894707E0,1.128890753E0
5.583566485E1,6.671705842E-1,-4.989596844E0,1.008137345E0
5.584072563E1,7.522245646E-1,-4.782906055E0,9.107608199E-1
5.584576792E1,8.652701378E-1,-4.595790386E0,7.166715860E-1
5.585082781E1,1.011064887E0,-4.337307453E0,6.212852001E-1
5.585587104E1,1.166212201E0,-3.911847591E0,5.090472102E-1
5.586091422E1,1.297576547E0,-3.573066235E0,4.276317656E-1
5.586595740E1,1.386240721E0,-3.249098301E0,3.433187306E-1
5.587104740E1,1.499671936E0,-3.025987625E0,2.798258364E-1
5.587613740E1,1.523794413E0,-2.755325317E0,2.176303864E-1
5.588122740E1,1.502019167E0,-2.513664246E0,1.371227801E-1
5.588632708E1,1.429443836E0,-2.310518265E0,1.288067102E-1
5.589123708E1,1.277347326E0,-2.093185425E0,1.147969663E-1
5.589624495E1,1.154911876E0,-2.029109955E0,1.436561942E-1
5.590128792E1,9.806534648E-1,-2.017652512E0,2.099697590E-1
5.590633094E1,7.878013849E-1,-2.120913506E0,2.750326991E-1
5.591142094E1,6.192564368E-1,-2.295710564E0,4.009033144E-1
5.591651094E1,2.930971980E-1,-2.331540108E0,5.589132309E-1
5.592160094E1,-4.699952900E-3,-2.324240685E0,7.348895073E-1
5.592670068E1,-1.310150921E-1,-2.307357788E0,8.574173450E-1
5.593161068E1,-2.201116979E-1,-2.180461884E0,9.738302231E-1
5.593661886E1,-2.292549610E-1,-2.044143677E0,1.056171536E0
5.594166172E1,-2.729172409E-1,-1.874491692E0,1.199754119E0
5.594670464E1,-2.886817753E-1,-1.623717308E0,1.289431334E0
5.595179464E1,-3.197388947E-1,-1.268011093E0,1.368286729E0
5.595688464E1,-3.611169159E-1,-8.553180695E-1,1.531462431E0
5.596197464E1,-4.368177652E-1,-4.287490845E-1,1.635271430E0
5.596707448E1,-4.273542464E-1,-6.961250305E-2,1.750995994E0
5.597210672E1,-3.902050555E-1,2.365341187E-1,1.901984572E0
5.597715734E1,-3.781903386E-1,5.328121185E-1,2.116595507E0
5.598220802E1,-3.148823082E-1,8.049049377E-1,2.308187008E0
5.598725865E1,-2.100760341E-1,1.062427521E0,2.596187830E0
5.599216865E1,-1.108545810E-3,1.267148018E0,2.913871527E0
5.599717912E1,2.301010489E-1,1.486118317E0,3.174947262E0
5.600222120E1,5.127754807E-1,1.791064262E0,3.370453835E0
5.600726318E1,8.092069030E-1,2.095793724E0,3.568183184E0
5.601232396E1,1.086670280E0,2.462463379E0,3.787969351E0
5.601736693E1,1.332136631E0,2.780938148E0,4.026447296E0
5.602240995E1,1.388764024E0,3.041627884E0,4.151235580E0
5.602745292E1,1.181115270E0,3.182335854E0,4.034724236E0
5.603251089E1,6.475979090E-1,3.169668198E0,3.749566078E0
5.603755458E1,6.065885723E-2,3.051636696E0,3.367407322E0
5.604259833E1,-3.223551214E-1,2.861921310E0,3.049466133E0
5.604764208E1,-6.216450930E-1,2.768096924E0,2.750644684E0
5.605273208E1,-7.851396799E-1,2.722355843E0,2.578545094E0
5.605782208E1,-9.043676853E-1,2.681743622E0,2.640778303E0
5.606291208E1,-9.127847552E-1,2.622480392E0,2.772813797E0
5.606801141E1,-7.677264214E-1,2.539962769E0,2.997045755E0
5.607292141E1,-5.938226581E-1,2.462964058E0,3.280533075E0
5.607792828E1,-3.384923935E-1,2.348710060E0,3.769151688E0
5.608297162E1,3.592540324E-2,2.307265282E0,4.292389870E0
5.608801500E1,3.765527606E-1,2.395856857E0,4.685400963E0
5.609307182E1,6.119696498E-1,2.762487411E0,4.759154797E0
5.609811589E1,6.713525653E-1,3.449641228E0,4.598013401E0
5.610315990E1,4.644302726E-1,4.265409470E0,4.553362370E0
5.610820391E1,4.019472599E-1,4.989262581E0,4.637694836E0
5.611325875E1,3.348697126E-1,5.357754707E0,4.390562057E0
5.611830328E1,4.634903371E-1,5.442556381E0,3.867823601E0
5.612334792E1,6.400195360E-1,5.152793884E0,3.501723051E0
5.612839245E1,1.051819444E0,4.895008087E0,3.504677773E0
5.613344568E1,1.030875564E0,4.553785324E0,3.353920460E0
5.613849068E1,2.775200009E-1,4.324984550E0,2.808233261E0
5.614353568E1,-5.623283982E-1,4.050736427E0,1.710854769E0
5.614858073E1,-1.297415614E0,3.511668205E0,4.860676527E-1
5.615363266E1,-2.376910925E0,2.871510506E0,-1.189757347E0
5.615867802E1,-3.657761335E0,2.255699158E0,-3.187199116E0
5.616372339E1,-4.864273071E0,1.846859932E0,-5.335134983E0
5.616876875E1,-5.955837727E0,1.597635269E0,-7.358180523E0
5.617374141E1,-7.299389362E0,1.307415009E0,-9.369465828E0
5.617878307E1,-8.113570213E0,1.047880173E0,-1.050732899E1
5.618382479E1,-8.440351486E0,9.096927643E-1,-1.052427387E1
5.618886651E1,-8.248159409E0,8.253211975E-1,-1.027763176E1
5.619395651E1,-7.317543030E0,9.283094406E-1,-9.532237053E0
5.619904651E1,-5.919608116E0,1.285191536E0,-8.190061569E0
5.620413651E1,-5.018033981E0,2.000675201E0,-6.786780357E0
5.620922651E1,-4.486519814E0,2.748936653E0,-5.742881298E0
5.621431651E1,-3.917965651E0,3.343280792E0,-4.905506611E0
5.621939964E1,-3.302399635E0,3.822074890E0,-4.256997108E0
5.622444828E1,-2.705779552E0,4.132810593E0,-3.981293678E0
5.622949698E1,-2.008211136E0,4.137022972E0,-4.014784336E0
5.623440698E1,-1.240438223E0,3.973868370E0,-4.367256641E0
5.623942188E1,-6.335300803E-1,3.634108543E0,-4.766892910E0
5.624446229E1,-1.469449997E-1,3.232846260E0,-5.268053055E0
5.624950276E1,4.213911891E-1,2.732007027E0,-5.682003021E0
5.625456818E1,1.157992601E0,2.146132469E0,-5.767462730E0
5.625960990E1,1.786674738E0,1.575729370E0,-5.560019493E0
5.626465162E1,2.279378414E0,1.125940323E0,-5.324130535E0
5.626969333E1,2.885298729E0,7.056865692E-1,-4.878798962E0
5.627475511E1,3.346618891E0,3.052644730E-1,-4.343770027E0
5.627979781E1,3.544648886E0,7.756519318E-2,-3.794864893E0
5.628484052E1,3.761551857E0,-1.163883209E-1,-3.130681515E0
5.628988323E1,3.867914200E0,-4.680185318E-1,-2.493098974E0
5.629497323E1,4.031177521E0,-8.528709412E-1,-1.875726581E0
5.630006323E1,4.127572536E0,-1.342772484E0,-1.396527886E0
5.630515323E1,4.051952362E0,-1.918538094E0,-9.203599095E-1
5.631025313E1,3.833096266E0,-2.427087784E0,-5.608103871E-1
5.631516313E1,3.542408943E0,-2.954601288E0,-3.313315213E-1
5.632017182E1,3.183675766E0,-3.496201038E0,-2.270622998E-1
5.632521448E1,2.804452896E0,-3.960960865E0,-1.334424615E-1
5.633025719E1,2.318052292E0,-4.353683949E0,-5.108377337E-2
5.633534719E1,1.776851892E0,-4.655274868E0,2.430078387E-2
5.634043719E1,1.242575765E0,-4.865774632E0,6.815356016E-2
5.634553240E1,8.677884936E-1,-5.071321011E0,8.960705996E-2
5.635058182E1,6.041594744E-1,-5.137951851E0,4.945498705E-2
5.635550307E1,2.696835399E-1,-5.127968788E0,-7.237610221E-2
5.636054615E1,-4.862940311E-2,-5.041521549E0,-7.029944658E-2
5.636558912E1,-3.653875291E-1,-4.883441448E0,-2.692714334E-2
